GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC52,HC01_MOE_VC52,HC02_EST_VC52,HC02_MOE_VC52,HC03_EST_VC52,HC03_MOE_VC52,HC01_EST_VC53,HC01_MOE_VC53,HC02_EST_VC53,HC02_MOE_VC53,HC03_EST_VC53,HC03_MOE_VC53,HC01_EST_VC54,HC01_MOE_VC54,HC02_EST_VC54,HC02_MOE_VC54,HC03_EST_VC54,HC03_MOE_VC54,HC01_EST_VC55,HC01_MOE_VC55,HC02_EST_VC55,HC02_MOE_VC55,HC03_EST_VC55,HC03_MOE_VC55,HC01_EST_VC56,HC01_MOE_VC56,HC02_EST_VC56,HC02_MOE_VC56,HC03_EST_VC56,HC03_MOE_VC56,HC01_EST_VC57,HC01_MOE_VC57,HC02_EST_VC57,HC02_MOE_VC57,HC03_EST_VC57,HC03_MOE_VC57,HC01_EST_VC58,HC01_MOE_VC58,HC02_EST_VC58,HC02_MOE_VC58,HC03_EST_VC58,HC03_MOE_VC58,HC01_EST_VC59,HC01_MOE_VC59,HC02_EST_VC59,HC02_MOE_VC59,HC03_EST_VC59,HC03_MOE_VC59
1400000US48201254100,48201254100,"Census Tract 2541, Harris County, Texas",5733,522,1116,375,19.5,6.4,484,271,,,,,1524,440,,,,,1925,445,,,,,3042,597,,,,,3164,605,,,,,4168,544,,,,,5040,568,,,,,5298,543,,,,
1400000US48201254200,48201254200,"Census Tract 2542, Harris County, Texas",2642,257,459,150,17.4,5.5,130,76,,,,,633,167,,,,,808,197,,,,,1195,249,,,,,1297,259,,,,,2022,279,,,,,2177,285,,,,,2415,279,,,,
1400000US48201254300,48201254300,"Census Tract 2543, Harris County, Texas",5256,470,1153,377,21.9,6.6,390,196,,,,,1458,404,,,,,1824,431,,,,,2052,431,,,,,2277,451,,,,,3806,541,,,,,4480,536,,,,,4849,495,,,,
1400000US48201254400,48201254400,"Census Tract 2544, Harris County, Texas",3002,416,993,314,33.1,9.2,348,233,,,,,1097,313,,,,,1511,380,,,,,1655,392,,,,,1867,426,,,,,2348,456,,,,,2812,425,,,,,2837,428,,,,
1400000US48201254500,48201254500,"Census Tract 2545, Harris County, Texas",2041,205,365,160,17.9,7.3,188,139,,,,,532,172,,,,,662,186,,,,,883,203,,,,,938,193,,,,,1420,218,,,,,1638,236,,,,,1841,223,,,,
1400000US48201254600,48201254600,"Census Tract 2546, Harris County, Texas",4140,463,430,312,10.4,7.4,121,143,,,,,509,333,,,,,890,416,,,,,1308,439,,,,,1575,532,,,,,2507,587,,,,,3196,456,,,,,3440,452,,,,
1400000US48201254700,48201254700,"Census Tract 2547, Harris County, Texas",2451,269,346,108,14.1,4.6,132,72,,,,,461,165,,,,,526,175,,,,,704,201,,,,,798,232,,,,,1228,273,,,,,1497,295,,,,,1699,301,,,,
1400000US48201310100,48201310100,"Census Tract 3101, Harris County, Texas",5294,695,2086,685,39.4,9.4,820,594,,,,,2422,714,,,,,2570,702,,,,,2820,700,,,,,3058,721,,,,,3518,707,,,,,3859,702,,,,,4085,709,,,,
1400000US48201310200,48201310200,"Census Tract 3102, Harris County, Texas",1697,167,127,76,7.5,4.4,35,30,,,,,148,70,,,,,203,80,,,,,296,111,,,,,318,116,,,,,454,133,,,,,531,129,,,,,679,153,,,,
1400000US48201310300,48201310300,"Census Tract 3103, Harris County, Texas",4508,587,917,339,20.3,6.9,313,163,,,,,1062,348,,,,,1406,392,,,,,1670,410,,,,,1760,418,,,,,2799,520,,,,,3577,614,,,,,3929,577,,,,
1400000US48201310400,48201310400,"Census Tract 3104, Harris County, Texas",3415,489,1227,470,35.9,10.5,208,113,,,,,1500,446,,,,,1734,419,,,,,2055,424,,,,,2091,441,,,,,2830,483,,,,,3112,470,,,,,3297,500,,,,
1400000US48201310500,48201310500,"Census Tract 3105, Harris County, Texas",4726,623,1501,483,31.8,10,394,189,,,,,1803,524,,,,,2122,513,,,,,2759,507,,,,,2845,528,,,,,4112,622,,,,,4437,625,,,,,4661,637,,,,
1400000US48201310600,48201310600,"Census Tract 3106, Harris County, Texas",5600,523,984,336,17.6,5.5,289,177,,,,,1587,413,,,,,2456,530,,,,,3010,507,,,,,3226,510,,,,,4204,576,,,,,4946,554,,,,,5353,534,,,,
1400000US48201310700,48201310700,"Census Tract 3107, Harris County, Texas",3900,402,1204,356,30.9,8,474,257,,,,,1497,388,,,,,1735,407,,,,,2019,445,,,,,2135,434,,,,,2450,441,,,,,2885,469,,,,,3250,448,,,,
1400000US48201310800,48201310800,"Census Tract 3108, Harris County, Texas",2435,244,864,199,35.5,7.9,175,66,,,,,1091,218,,,,,1160,227,,,,,1449,237,,,,,1507,227,,,,,1970,248,,,,,2199,275,,,,,2300,254,,,,
1400000US48201310900,48201310900,"Census Tract 3109, Harris County, Texas",5426,519,1989,513,36.7,9.4,702,355,,,,,2292,504,,,,,3389,559,,,,,3479,574,,,,,3642,585,,,,,4451,584,,,,,5043,571,,,,,5263,530,,,,
1400000US48201311000,48201311000,"Census Tract 3110, Harris County, Texas",6960,1142,2249,762,32.3,10.5,350,232,,,,,2820,761,,,,,3640,982,,,,,3783,988,,,,,3819,997,,,,,5335,1224,,,,,5998,1137,,,,,6761,1142,,,,
1400000US48201311100,48201311100,"Census Tract 3111, Harris County, Texas",5847,480,970,366,16.6,6.1,424,259,,,,,2320,563,,,,,3115,624,,,,,3652,615,,,,,3864,581,,,,,4572,573,,,,,5199,540,,,,,5541,513,,,,
1400000US48201311200,48201311200,"Census Tract 3112, Harris County, Texas",5140,440,1666,472,32.4,8.2,623,384,,,,,1890,476,,,,,2331,453,,,,,2787,472,,,,,2905,480,,,,,4254,491,,,,,4407,489,,,,,4784,489,,,,
1400000US48201311300,48201311300,"Census Tract 3113, Harris County, Texas",4756,486,917,415,19.3,8.2,430,333,,,,,1425,657,,,,,1874,656,,,,,2554,521,,,,,2797,513,,,,,3658,615,,,,,4097,555,,,,,4353,541,,,,
1400000US48201311400,48201311400,"Census Tract 3114, Harris County, Texas",1517,271,538,240,35.5,13.6,147,115,,,,,610,253,,,,,629,254,,,,,694,258,,,,,759,272,,,,,1117,291,,,,,1294,273,,,,,1452,274,,,,
1400000US48201311500,48201311500,"Census Tract 3115, Harris County, Texas",7266,1191,1949,737,26.8,9,343,206,,,,,2423,766,,,,,2620,770,,,,,3112,907,,,,,3515,920,,,,,6067,1123,,,,,6507,1117,,,,,6967,1172,,,,
1400000US48201311600,48201311600,"Census Tract 3116, Harris County, Texas",4232,524,1546,452,36.5,9.3,544,284,,,,,2023,500,,,,,2253,504,,,,,2797,513,,,,,2848,510,,,,,3750,501,,,,,4071,528,,,,,4169,520,,,,
1400000US48201311700,48201311700,"Census Tract 3117, Harris County, Texas",5693,390,2049,467,36,7.8,1109,333,,,,,2440,459,,,,,3135,529,,,,,3699,472,,,,,3978,498,,,,,4742,461,,,,,5182,426,,,,,5356,405,,,,
1400000US48201311800,48201311800,"Census Tract 3118, Harris County, Texas",4680,467,1663,481,35.5,9.5,1009,399,,,,,2110,444,,,,,2444,422,,,,,2973,452,,,,,3272,490,,,,,3676,484,,,,,3990,486,,,,,4322,440,,,,
1400000US48201311900,48201311900,"Census Tract 3119, Harris County, Texas",2448,327,623,210,25.4,8.4,365,174,,,,,968,302,,,,,1214,367,,,,,1410,390,,,,,1567,353,,,,,2053,334,,,,,2255,331,,,,,2359,329,,,,
1400000US48201312000,48201312000,"Census Tract 3120, Harris County, Texas",1725,274,363,149,21,7.4,334,144,,,,,401,155,,,,,436,174,,,,,600,194,,,,,770,218,,,,,903,239,,,,,1018,233,,,,,1245,219,,,,
1400000US48201312100,48201312100,"Census Tract 3121, Harris County, Texas",0,13,0,13,,,0,13,,,,,0,13,,,,,0,13,,,,,0,13,,,,,0,13,,,,,0,13,,,,,0,13,,,,,0,13,,,,
1400000US48201312200,48201312200,"Census Tract 3122, Harris County, Texas",2262,293,808,246,35.7,10,344,169,,,,,1018,239,,,,,1244,270,,,,,1541,277,,,,,1570,276,,,,,1899,262,,,,,2031,265,,,,,2188,287,,,,
1400000US48201312300,48201312300,"Census Tract 3123, Harris County, Texas",1844,236,716,200,38.8,10.3,270,156,,,,,787,202,,,,,895,199,,,,,1031,191,,,,,1142,201,,,,,1434,214,,,,,1570,229,,,,,1603,231,,,,
1400000US48201312400,48201312400,"Census Tract 3124, Harris County, Texas",2227,313,794,281,35.7,9.7,535,237,,,,,952,314,,,,,1269,371,,,,,1477,371,,,,,1557,362,,,,,1761,352,,,,,1941,332,,,,,1975,339,,,,
1400000US48201312500,48201312500,"Census Tract 3125, Harris County, Texas",3438,251,630,209,18.3,5.9,416,173,,,,,827,214,,,,,933,224,,,,,971,222,,,,,981,221,,,,,1294,218,,,,,1469,228,,,,,1689,250,,,,
1400000US48201312600,48201312600,"Census Tract 3126, Harris County, Texas",7278,827,652,293,9,4,484,227,,,,,985,435,,,,,1123,472,,,,,1214,482,,,,,1410,543,,,,,1765,582,,,,,2515,663,,,,,3116,682,,,,
1400000US48201312700,48201312700,"Census Tract 3127, Harris County, Texas",2083,263,450,209,21.6,9.4,118,69,,,,,491,213,,,,,553,212,,,,,740,257,,,,,774,261,,,,,1127,301,,,,,1595,281,,,,,1710,276,,,,
1400000US48201312800,48201312800,"Census Tract 3128, Harris County, Texas",1470,191,928,221,63.1,10.2,304,143,,,,,1175,177,,,,,1180,177,,,,,1294,200,,,,,1308,200,,,,,1362,195,,,,,1408,196,,,,,1433,198,,,,
1400000US48201312900,48201312900,"Census Tract 3129, Harris County, Texas",3275,361,969,301,29.6,7.8,648,312,,,,,1045,298,,,,,1157,310,,,,,1257,317,,,,,1280,309,,,,,1816,362,,,,,2114,375,,,,,2283,369,,,,
1400000US48201313000,48201313000,"Census Tract 3130, Harris County, Texas",2585,299,525,245,20.3,8.8,211,99,,,,,773,248,,,,,869,251,,,,,1046,276,,,,,1155,285,,,,,1576,338,,,,,1870,332,,,,,1954,327,,,,
1400000US48201313100,48201313100,"Census Tract 3131, Harris County, Texas",2931,304,443,146,15.1,4.7,330,121,,,,,522,183,,,,,610,205,,,,,718,218,,,,,728,222,,,,,1025,256,,,,,1312,249,,,,,1594,272,,,,
1400000US48201313200,48201313200,"Census Tract 3132, Harris County, Texas",4046,547,862,373,21.3,7.6,201,99,,,,,1074,407,,,,,1331,474,,,,,1646,502,,,,,1907,544,,,,,2346,593,,,,,2696,594,,,,,3142,591,,,,
1400000US48201313300,48201313300,"Census Tract 3133, Harris County, Texas",2521,352,648,275,25.7,10.8,141,131,,,,,655,274,,,,,751,262,,,,,1107,308,,,,,1230,307,,,,,1812,318,,,,,1976,337,,,,,2351,365,,,,
1400000US48201313400,48201313400,"Census Tract 3134, Harris County, Texas",3177,444,987,341,31.1,9.7,356,196,,,,,1111,347,,,,,1210,351,,,,,1524,432,,,,,1582,418,,,,,2700,494,,,,,2787,468,,,,,2887,475,,,,
1400000US48201313500,48201313500,"Census Tract 3135, Harris County, Texas",2647,298,1081,229,40.8,8.5,664,228,,,,,1199,238,,,,,1297,232,,,,,1636,289,,,,,1746,283,,,,,2336,323,,,,,2428,328,,,,,2622,301,,,,
1400000US48201313600,48201313600,"Census Tract 3136, Harris County, Texas",4358,676,1835,556,42.1,8.9,1099,507,,,,,2242,692,,,,,2442,679,,,,,2590,672,,,,,2636,682,,,,,3300,653,,,,,3727,632,,,,,4055,635,,,,
1400000US48201313700,48201313700,"Census Tract 3137, Harris County, Texas",2447,265,443,248,18.1,9.4,177,191,,,,,845,374,,,,,961,385,,,,,1160,382,,,,,1334,381,,,,,1928,327,,,,,2155,312,,,,,2184,309,,,,
1400000US48201313800,48201313800,"Census Tract 3138, Harris County, Texas",4650,500,1438,371,30.9,8.1,589,250,,,,,2088,462,,,,,2697,500,,,,,3071,534,,,,,3080,535,,,,,3864,511,,,,,4274,535,,,,,4387,516,,,,
1400000US48201313900,48201313900,"Census Tract 3139, Harris County, Texas",4418,507,1006,336,22.8,7.6,708,346,,,,,1158,343,,,,,1158,343,,,,,1437,422,,,,,1482,427,,,,,2060,490,,,,,2399,520,,,,,3118,582,,,,
1400000US48201314001,48201314001,"Census Tract 3140.01, Harris County, Texas",2755,219,429,147,15.6,5.3,303,122,,,,,465,153,,,,,556,184,,,,,584,188,,,,,610,193,,,,,1170,248,,,,,1574,276,,,,,1897,298,,,,
1400000US48201314002,48201314002,"Census Tract 3140.02, Harris County, Texas",7157,820,1983,821,27.7,9.3,1251,566,,,,,2149,836,,,,,2429,811,,,,,2978,851,,,,,3288,827,,,,,4235,872,,,,,5078,834,,,,,5980,850,,,,
1400000US48201314300,48201314300,"Census Tract 3143, Harris County, Texas",4485,558,951,317,21.2,7.3,562,214,,,,,1100,342,,,,,1393,377,,,,,1734,434,,,,,2015,471,,,,,3038,472,,,,,3847,539,,,,,4040,529,,,,
1400000US48201314400,48201314400,"Census Tract 3144, Harris County, Texas",3500,252,684,174,19.5,4.6,612,154,,,,,754,187,,,,,795,188,,,,,900,203,,,,,944,216,,,,,1472,245,,,,,2141,342,,,,,2607,340,,,,
1400000US48201320100,48201320100,"Census Tract 3201, Harris County, Texas",2783,257,523,161,18.8,5.8,199,92,,,,,1030,202,,,,,1263,235,,,,,1663,276,,,,,1832,303,,,,,2282,259,,,,,2461,273,,,,,2604,246,,,,
1400000US48201320200,48201320200,"Census Tract 3202, Harris County, Texas",6434,767,1844,607,28.7,9.4,449,352,,,,,1944,596,,,,,3132,827,,,,,3784,843,,,,,3995,844,,,,,4979,878,,,,,5671,906,,,,,5986,843,,,,
1400000US48201320500,48201320500,"Census Tract 3205, Harris County, Texas",4477,424,459,374,10.3,8.2,32,34,,,,,1100,380,,,,,1637,486,,,,,1918,556,,,,,1918,556,,,,,3464,559,,,,,3691,544,,,,,4035,473,,,,
1400000US48201320601,48201320601,"Census Tract 3206.01, Harris County, Texas",2578,174,526,233,20.4,8.8,283,179,,,,,660,239,,,,,934,273,,,,,1081,267,,,,,1167,281,,,,,1717,269,,,,,1991,253,,,,,2233,226,,,,
1400000US48201320602,48201320602,"Census Tract 3206.02, Harris County, Texas",4505,476,928,344,20.6,7.3,103,73,,,,,1334,450,,,,,1890,528,,,,,2274,571,,,,,2349,553,,,,,3095,611,,,,,3978,544,,,,,4262,472,,,,
1400000US48201320700,48201320700,"Census Tract 3207, Harris County, Texas",4036,368,810,295,20.1,6.9,381,218,,,,,1312,345,,,,,1680,347,,,,,1757,343,,,,,1792,344,,,,,2618,393,,,,,3403,417,,,,,3717,425,,,,
1400000US48201320800,48201320800,"Census Tract 3208, Harris County, Texas",5308,429,1208,499,22.8,8.5,227,193,,,,,1650,565,,,,,2362,589,,,,,2867,625,,,,,3040,644,,,,,3656,612,,,,,4744,530,,,,,4922,469,,,,
1400000US48201320900,48201320900,"Census Tract 3209, Harris County, Texas",7388,561,1584,661,21.4,8.8,669,384,,,,,2036,741,,,,,3172,732,,,,,3483,738,,,,,3552,738,,,,,4826,725,,,,,5821,686,,,,,6911,613,,,,
1400000US48201321000,48201321000,"Census Tract 3210, Harris County, Texas",9496,1263,2704,1188,28.5,11.2,354,274,,,,,3274,1284,,,,,4402,1538,,,,,4772,1480,,,,,5227,1365,,,,,6303,1650,,,,,7124,1700,,,,,7992,1634,,,,
1400000US48201321100,48201321100,"Census Tract 3211, Harris County, Texas",8042,569,1013,464,12.6,5.6,456,328,,,,,1815,615,,,,,2358,633,,,,,2782,638,,,,,3362,693,,,,,4786,787,,,,,5678,744,,,,,6744,666,,,,
1400000US48201321200,48201321200,"Census Tract 3212, Harris County, Texas",3083,488,1502,516,48.7,11.8,294,282,,,,,1831,546,,,,,2042,581,,,,,2083,580,,,,,2146,577,,,,,2695,538,,,,,2849,531,,,,,2911,531,,,,
1400000US48201321300,48201321300,"Census Tract 3213, Harris County, Texas",6669,614,1352,450,20.3,6.6,566,292,,,,,2127,541,,,,,2831,650,,,,,3235,712,,,,,3534,732,,,,,5174,709,,,,,5655,706,,,,,6118,706,,,,
1400000US48201321401,48201321401,"Census Tract 3214.01, Harris County, Texas",4658,400,1200,472,25.8,10.2,325,260,,,,,1897,552,,,,,2188,542,,,,,2664,603,,,,,3174,538,,,,,3726,496,,,,,4444,437,,,,,4519,428,,,,
1400000US48201321402,48201321402,"Census Tract 3214.02, Harris County, Texas",4463,402,769,398,17.2,8.6,178,144,,,,,833,403,,,,,941,433,,,,,1440,477,,,,,1664,525,,,,,3044,541,,,,,3574,516,,,,,4172,398,,,,
1400000US48201321500,48201321500,"Census Tract 3215, Harris County, Texas",3023,347,963,291,31.9,10,413,160,,,,,1160,294,,,,,1493,335,,,,,1732,358,,,,,1941,385,,,,,2640,320,,,,,2890,328,,,,,2985,343,,,,
1400000US48201321600,48201321600,"Census Tract 3216, Harris County, Texas",6553,589,1105,567,16.9,8.2,364,296,,,,,1462,623,,,,,1825,607,,,,,2431,709,,,,,2825,737,,,,,4396,661,,,,,5551,592,,,,,5689,596,,,,
1400000US48201321700,48201321700,"Census Tract 3217, Harris County, Texas",3426,326,298,175,8.7,5.1,186,137,,,,,325,182,,,,,659,311,,,,,979,348,,,,,1111,359,,,,,1723,407,,,,,2558,391,,,,,2954,377,,,,
1400000US48201321800,48201321800,"Census Tract 3218, Harris County, Texas",4142,446,798,433,19.3,10.6,256,222,,,,,1038,399,,,,,1825,543,,,,,2124,539,,,,,2211,548,,,,,3737,459,,,,,3957,495,,,,,4066,476,,,,
1400000US48201321900,48201321900,"Census Tract 3219, Harris County, Texas",6098,642,1184,501,19.4,7.5,296,197,,,,,1653,687,,,,,1796,681,,,,,2136,598,,,,,2263,613,,,,,4273,818,,,,,4941,820,,,,,5799,694,,,,
1400000US48201322000,48201322000,"Census Tract 3220, Harris County, Texas",5694,615,1618,407,28.4,7.3,688,270,,,,,2402,504,,,,,2902,491,,,,,3522,501,,,,,3972,513,,,,,4546,529,,,,,5376,644,,,,,5600,635,,,,
1400000US48201322100,48201322100,"Census Tract 3221, Harris County, Texas",4244,528,1346,448,31.7,8.9,625,334,,,,,1680,449,,,,,1878,461,,,,,2241,465,,,,,2281,470,,,,,3451,524,,,,,3719,528,,,,,3980,526,,,,
1400000US48201322200,48201322200,"Census Tract 3222, Harris County, Texas",1639,219,387,121,23.6,8.6,75,53,,,,,670,210,,,,,908,212,,,,,1087,221,,,,,1091,221,,,,,1422,201,,,,,1626,222,,,,,1632,220,,,,
1400000US48201322600,48201322600,"Census Tract 3226, Harris County, Texas",5614,448,1008,410,18,7.4,379,238,,,,,1458,568,,,,,2025,602,,,,,2452,567,,,,,2638,567,,,,,3653,548,,,,,4682,530,,,,,5288,480,,,,
1400000US48201322700,48201322700,"Census Tract 3227, Harris County, Texas",7597,840,1403,690,18.5,8.2,299,210,,,,,1528,722,,,,,2404,786,,,,,3796,1079,,,,,4007,1097,,,,,5685,1110,,,,,6796,926,,,,,7186,875,,,,
1400000US48201322800,48201322800,"Census Tract 3228, Harris County, Texas",6114,410,1348,407,22,6.7,508,356,,,,,1744,458,,,,,2224,527,,,,,2989,567,,,,,3178,577,,,,,4767,419,,,,,5315,430,,,,,5722,427,,,,
1400000US48201322900,48201322900,"Census Tract 3229, Harris County, Texas",4070,359,894,378,22,8.9,487,278,,,,,1292,451,,,,,1795,460,,,,,2091,465,,,,,2282,471,,,,,3256,464,,,,,3770,471,,,,,3976,378,,,,
1400000US48201323000,48201323000,"Census Tract 3230, Harris County, Texas",6679,616,2242,702,33.6,9.3,822,344,,,,,3280,835,,,,,4117,834,,,,,4596,785,,,,,4769,794,,,,,5955,740,,,,,6050,734,,,,,6285,716,,,,
1400000US48201323100,48201323100,"Census Tract 3231, Harris County, Texas",3950,318,1533,417,38.8,10.2,685,297,,,,,1902,440,,,,,2302,397,,,,,3014,409,,,,,3140,409,,,,,3577,397,,,,,3830,347,,,,,3938,320,,,,
1400000US48201323200,48201323200,"Census Tract 3232, Harris County, Texas",5301,532,890,436,16.8,7.6,375,271,,,,,1241,566,,,,,1550,617,,,,,1959,629,,,,,1991,628,,,,,3248,700,,,,,3908,671,,,,,4559,640,,,,
1400000US48201323300,48201323300,"Census Tract 3233, Harris County, Texas",3723,436,659,223,17.7,6.3,105,88,,,,,998,265,,,,,1251,293,,,,,1764,351,,,,,1859,362,,,,,2961,460,,,,,3303,457,,,,,3513,410,,,,
1400000US48201323400,48201323400,"Census Tract 3234, Harris County, Texas",7871,620,2412,625,30.6,8,950,558,,,,,2537,628,,,,,3246,661,,,,,3680,689,,,,,4155,810,,,,,5968,862,,,,,6837,844,,,,,7240,718,,,,
1400000US48201323500,48201323500,"Census Tract 3235, Harris County, Texas",5664,464,1857,440,32.8,6.6,803,333,,,,,2713,606,,,,,3123,582,,,,,3691,545,,,,,3956,553,,,,,4663,567,,,,,5252,473,,,,,5519,471,,,,
1400000US48201323600,48201323600,"Census Tract 3236, Harris County, Texas",8064,602,1005,389,12.5,4.8,624,318,,,,,1308,465,,,,,1888,565,,,,,2864,681,,,,,2893,677,,,,,4156,713,,,,,5646,701,,,,,6292,700,,,,
1400000US48201323701,48201323701,"Census Tract 3237.01, Harris County, Texas",3982,337,488,287,12.3,6.9,181,89,,,,,744,325,,,,,864,332,,,,,1549,367,,,,,1647,372,,,,,2202,368,,,,,2707,388,,,,,3077,344,,,,
1400000US48201323702,48201323702,"Census Tract 3237.02, Harris County, Texas",3269,628,821,510,25.1,13.7,419,437,,,,,1381,719,,,,,1656,750,,,,,1685,750,,,,,1740,759,,,,,2041,720,,,,,2577,629,,,,,2892,644,,,,
1400000US48201323801,48201323801,"Census Tract 3238.01, Harris County, Texas",3588,306,163,178,4.5,5,32,47,,,,,263,209,,,,,526,277,,,,,917,344,,,,,1044,345,,,,,2067,401,,,,,2828,356,,,,,3182,373,,,,
1400000US48201323802,48201323802,"Census Tract 3238.02, Harris County, Texas",5088,716,1560,644,30.7,9.8,327,183,,,,,1796,658,,,,,2078,711,,,,,2314,718,,,,,2449,730,,,,,3774,783,,,,,4165,747,,,,,4568,738,,,,
1400000US48201323900,48201323900,"Census Tract 3239, Harris County, Texas",3883,434,984,372,25.3,9,434,238,,,,,1325,420,,,,,1741,342,,,,,2251,404,,,,,2393,423,,,,,3281,462,,,,,3617,426,,,,,3683,439,,,,
1400000US48201324000,48201324000,"Census Tract 3240, Harris County, Texas",5596,435,421,305,7.5,5.3,356,303,,,,,524,316,,,,,837,353,,,,,1194,420,,,,,1340,417,,,,,2542,497,,,,,3332,574,,,,,4006,605,,,,
1400000US48201324100,48201324100,"Census Tract 3241, Harris County, Texas",5453,616,1968,570,36.1,8.9,697,373,,,,,2498,585,,,,,2951,642,,,,,3417,674,,,,,3759,626,,,,,4461,624,,,,,4958,632,,,,,5114,611,,,,
1400000US48201324200,48201324200,"Census Tract 3242, Harris County, Texas",1483,207,317,141,21.4,9.1,72,46,,,,,645,246,,,,,795,193,,,,,909,211,,,,,1006,236,,,,,1167,247,,,,,1410,233,,,,,1466,214,,,,
1400000US48201330100,48201330100,"Census Tract 3301, Harris County, Texas",9188,930,1936,950,21.1,10,929,711,,,,,1936,950,,,,,2019,961,,,,,3385,1040,,,,,4138,1104,,,,,6101,945,,,,,7531,916,,,,,7951,923,,,,
1400000US48201330200,48201330200,"Census Tract 3302, Harris County, Texas",4191,539,1028,492,24.5,10.1,287,144,,,,,1555,599,,,,,2157,650,,,,,2429,749,,,,,2761,691,,,,,3522,566,,,,,3755,561,,,,,3878,574,,,,
1400000US48201330301,48201330301,"Census Tract 3303.01, Harris County, Texas",8307,518,862,448,10.4,5.5,439,293,,,,,1528,568,,,,,2054,628,,,,,3013,838,,,,,3250,864,,,,,5455,710,,,,,7079,586,,,,,7589,513,,,,
1400000US48201330302,48201330302,"Census Tract 3303.02, Harris County, Texas",6330,617,682,370,10.8,5.7,304,221,,,,,1247,493,,,,,1450,500,,,,,2009,602,,,,,2290,625,,,,,4055,724,,,,,5052,706,,,,,5860,649,,,,
1400000US48201330303,48201330303,"Census Tract 3303.03, Harris County, Texas",3795,448,783,298,20.6,8.2,214,136,,,,,1127,363,,,,,1467,443,,,,,1770,459,,,,,1906,440,,,,,2592,439,,,,,2934,399,,,,,3302,463,,,,
1400000US48201330400,48201330400,"Census Tract 3304, Harris County, Texas",4818,311,1161,361,24.1,7.3,538,218,,,,,1419,410,,,,,2070,445,,,,,2437,448,,,,,2694,444,,,,,3603,400,,,,,4203,344,,,,,4390,313,,,,
1400000US48201330500,48201330500,"Census Tract 3305, Harris County, Texas",4692,502,1172,638,25,12.8,827,618,,,,,1673,605,,,,,2230,636,,,,,2685,644,,,,,2919,665,,,,,3646,625,,,,,4139,571,,,,,4381,533,,,,
1400000US48201330600,48201330600,"Census Tract 3306, Harris County, Texas",6679,559,1547,572,23.2,7.9,790,400,,,,,2006,600,,,,,2455,534,,,,,3039,582,,,,,3046,582,,,,,4203,662,,,,,5187,670,,,,,5949,622,,,,
1400000US48201330700,48201330700,"Census Tract 3307, Harris County, Texas",9199,850,2564,935,27.9,9.7,1012,629,,,,,3757,1090,,,,,4759,1148,,,,,5363,1081,,,,,5887,1042,,,,,7410,1044,,,,,8414,969,,,,,8746,977,,,,
1400000US48201330800,48201330800,"Census Tract 3308, Harris County, Texas",12001,1067,1760,810,14.7,6.9,838,515,,,,,1914,806,,,,,3133,984,,,,,4099,1091,,,,,4099,1091,,,,,5747,1142,,,,,8063,1330,,,,,9476,1362,,,,
1400000US48201330900,48201330900,"Census Tract 3309, Harris County, Texas",9949,864,2930,928,29.5,9.1,731,574,,,,,3308,957,,,,,4384,838,,,,,5693,963,,,,,5832,977,,,,,6713,911,,,,,7640,877,,,,,8462,854,,,,
1400000US48201331100,48201331100,"Census Tract 3311, Harris County, Texas",3453,496,1041,382,30.1,10.1,577,304,,,,,1333,448,,,,,1501,447,,,,,1611,445,,,,,1703,421,,,,,2717,529,,,,,3147,533,,,,,3263,522,,,,
1400000US48201331200,48201331200,"Census Tract 3312, Harris County, Texas",2940,424,965,360,32.8,10.2,356,276,,,,,1293,387,,,,,1539,389,,,,,1702,404,,,,,1753,389,,,,,2290,441,,,,,2575,418,,,,,2834,428,,,,
1400000US48201331300,48201331300,"Census Tract 3313, Harris County, Texas",5526,790,1371,637,24.8,10,294,162,,,,,1795,683,,,,,2355,831,,,,,3070,874,,,,,3329,872,,,,,4046,905,,,,,4575,887,,,,,4970,848,,,,
1400000US48201331400,48201331400,"Census Tract 3314, Harris County, Texas",2278,393,1779,440,78.1,11,1467,472,,,,,1915,392,,,,,2046,382,,,,,2078,388,,,,,2144,407,,,,,2204,404,,,,,2239,400,,,,,2239,400,,,,
1400000US48201331500,48201331500,"Census Tract 3315, Harris County, Texas",8878,1006,1188,516,13.4,5.5,747,473,,,,,1675,588,,,,,2154,742,,,,,2803,728,,,,,3088,772,,,,,4605,1014,,,,,5854,1123,,,,,7387,1206,,,,
1400000US48201331601,48201331601,"Census Tract 3316.01, Harris County, Texas",6776,651,1508,652,22.3,8.8,752,407,,,,,2085,740,,,,,2737,799,,,,,3783,896,,,,,3894,899,,,,,4778,930,,,,,5212,949,,,,,6086,785,,,,
1400000US48201331602,48201331602,"Census Tract 3316.02, Harris County, Texas",1812,343,676,273,37.3,13.9,455,241,,,,,991,264,,,,,1022,264,,,,,1229,316,,,,,1255,325,,,,,1481,339,,,,,1599,331,,,,,1650,332,,,,
1400000US48201331700,48201331700,"Census Tract 3317, Harris County, Texas",4033,503,854,517,21.2,11.3,588,448,,,,,1379,550,,,,,1859,596,,,,,2123,634,,,,,2144,631,,,,,2799,664,,,,,3171,623,,,,,3686,559,,,,
